"age","education","years_experience","gender","sex","race","ethnicity","pregnancy","department","position_level","market_rate_salary","negotiated_salary","is_anomaly"
42,"Master",6.9,"Did not disclose","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Sales","Mid",95200,95000,FALSE
63,"Bachelor",13.3,"Female","Female","American Indian or Alaska Native","Not Hispanic or Latino",TRUE,"Sales","Mid",97900,95700,FALSE
28,"Bachelor",1.3,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Software","Mid",81700,90800,FALSE
40,"Master",18.6,"Male","Male","White","Hispanic or Latino",FALSE,"Software","Entry",90300,97900,FALSE
50,"Master",24.3,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Software","Entry",95700,96800,FALSE
63,"Bachelor",33.5,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"Administrative","Executive",194400,193900,FALSE
45,"Bachelor",15.2,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"HR","Director",117100,114900,FALSE
50,"Bachelor",9.6,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"Sales","Executive",164700,153400,FALSE
51,"Master",18,"Female","Female","White","Not Hispanic or Latino",FALSE,"Software","Entry",78900,77900,FALSE
64,"Master",17.8,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Finance/Accounting","Entry",85700,83800,FALSE
56,"Master",35.4,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Marketing","Director",171000,163300,FALSE
63,"Bachelor",37.9,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Administrative","Mid",120600,112400,FALSE
55,"Bachelor",31.3,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Administrative","Mid",116200,114800,FALSE
60,"Bachelor",27.4,"Male","Male","White","Hispanic or Latino",FALSE,"HR","Director",142600,161100,FALSE
42,"Bachelor",21.1,"Male","Male","Asian","Hispanic or Latino",FALSE,"Sales","Mid",96400,103300,FALSE
64,"Master",44.6,"Did not disclose","Male","White","Hispanic or Latino",FALSE,"Sales","Entry",117200,117800,FALSE
64,"Bachelor",18.6,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Administrative","Entry",81600,78600,FALSE
47,"Bachelor",9.1,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Marketing","Executive",169600,165100,FALSE
54,"Bachelor",15.6,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Finance/Accounting","Mid",95400,87600,FALSE
27,"PhD",3.6,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Marketing","Entry",72400,72700,FALSE
44,"Master",12.1,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Administrative","Entry",77300,73800,FALSE
63,"PhD",14,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Marketing","Director",138500,136700,FALSE
62,"Master",9,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Administrative","Director",126500,124300,FALSE
65,"Bachelor",18.9,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Finance/Accounting","Director",136400,140100,FALSE
39,"PhD",2.5,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Administrative","Executive",168500,190400,FALSE
42,"Bachelor",22.9,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Sales","Entry",78300,77600,FALSE
54,"Bachelor",23.5,"Female","Female","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Software","Director",144500,142700,FALSE
32,"Bachelor",5.6,"Female","Female","White","Not Hispanic or Latino",FALSE,"Administrative","Mid",72600,69600,FALSE
61,"PhD",18.4,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"Marketing","Director",151200,149900,FALSE
35,"Master",0.9,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Sales","Entry",61400,59300,FALSE
23,"Bachelor",2.5,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Finance/Accounting","Entry",55200,56700,FALSE
59,"Master",5.4,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Software","Mid",92800,92600,FALSE
56,"Bachelor",33.5,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Finance/Accounting","Director",141600,144700,FALSE
49,"Master",29.3,"Male","Male","Asian","Hispanic or Latino",FALSE,"HR","Director",150600,162800,FALSE
37,"Bachelor",4.7,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Finance/Accounting","Mid",75200,73000,FALSE
37,"PhD",4.1,"Female","Female","White","Not Hispanic or Latino",FALSE,"HR","Executive",179000,180600,FALSE
29,"PhD",10.7,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"HR","Mid",108000,106200,FALSE
59,"Master",6.7,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Finance/Accounting","Director",125700,124700,FALSE
59,"Bachelor",13.5,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Marketing","Mid",87100,87300,FALSE
29,"Master",7.7,"Female","Female","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"HR","Executive",175700,179500,FALSE
52,"PhD",26.6,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Marketing","Executive",202700,206800,FALSE
58,"Bachelor",12.2,"Male","Male","White","Hispanic or Latino",FALSE,"Administrative","Mid",82100,88100,FALSE
44,"Bachelor",3.3,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"HR","Executive",150000,158200,FALSE
62,"Bachelor",41.3,"Female","Female","White","Hispanic or Latino",FALSE,"Finance/Accounting","Mid",121800,117300,FALSE
31,"Master",7.9,"Female","Female","Asian","Hispanic or Latino",FALSE,"Software","Entry",76300,76800,FALSE
32,"Bachelor",5.9,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"HR","Entry",54900,51400,FALSE
48,"PhD",6.7,"Male","Male","White","Hispanic or Latino",FALSE,"Marketing","Director",133600,154200,FALSE
44,"Master",23,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Marketing","Entry",91800,92100,FALSE
54,"Bachelor",8.3,"Female","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Software","Director",117600,113300,FALSE
43,"PhD",11,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Software","Entry",93900,88100,FALSE
36,"Bachelor",1.9,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Sales","Mid",71500,67000,FALSE
25,"PhD",0.7,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Finance/Accounting","Mid",89800,89800,FALSE
60,"Master",20.7,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Marketing","Executive",193800,213200,FALSE
64,"Bachelor",30.7,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"HR","Mid",114900,117700,FALSE
31,"Bachelor",10.1,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Finance/Accounting","Mid",81700,78800,FALSE
29,"Bachelor",0.3,"Female","Male","Asian","Not Hispanic or Latino",FALSE,"HR","Director",102800,99800,FALSE
52,"Master",14.7,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Marketing","Entry",81800,75800,FALSE
49,"PhD",11.4,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"Finance/Accounting","Director",141100,134900,FALSE
56,"Bachelor",15,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Administrative","Mid",91600,92500,FALSE
41,"Bachelor",0.2,"Male","Male","Asian","Hispanic or Latino",FALSE,"HR","Executive",147400,156700,FALSE
29,"Bachelor",3.7,"Male","Male","White","Hispanic or Latino",FALSE,"HR","Entry",50500,56400,FALSE
53,"Bachelor",26.3,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Software","Executive",182800,179300,FALSE
24,"Bachelor",4.5,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Software","Entry",57300,60100,FALSE
62,"Master",41.8,"Did not disclose","Female","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Software","Entry",111900,103700,FALSE
32,"Bachelor",11.9,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"HR","Director",121100,122000,FALSE
34,"PhD",7.8,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Marketing","Director",138500,141400,FALSE
60,"Bachelor",0.6,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"HR","Executive",148400,153400,FALSE
39,"PhD",14,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",89900,84600,FALSE
60,"Bachelor",12.9,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Finance/Accounting","Executive",173000,167800,FALSE
42,"Master",12.6,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Sales","Entry",84400,81200,FALSE
26,"Master",6.5,"Male","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",68400,70800,FALSE
52,"Master",31.6,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Finance/Accounting","Director",154400,167700,FALSE
41,"Master",21.6,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Sales","Director",131900,133900,FALSE
39,"Master",1.3,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Software","Mid",77200,75300,FALSE
60,"Bachelor",30.2,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",TRUE,"Administrative","Director",146200,142900,FALSE
24,"Bachelor",0,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"HR","Entry",48200,48800,FALSE
29,"Master",4.9,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",TRUE,"Sales","Entry",70300,66600,FALSE
40,"Bachelor",14.7,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"HR","Mid",98400,92300,FALSE
31,"Bachelor",9.5,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"HR","Mid",88300,87000,FALSE
36,"Master",14.6,"Male","Male","White","Hispanic or Latino",FALSE,"Finance/Accounting","Executive",174600,202900,FALSE
33,"Bachelor",8.8,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"HR","Mid",87000,88700,FALSE
56,"Bachelor",3.8,"Did not disclose","Male","Asian","Not Hispanic or Latino",FALSE,"Sales","Entry",55200,58800,FALSE
53,"Master",24.5,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Administrative","Mid",121000,114400,FALSE
63,"Master",24.5,"Male","Male","White","Hispanic or Latino",FALSE,"HR","Executive",201200,218700,FALSE
55,"Bachelor",25.1,"Male","Male","Asian","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",83400,86200,FALSE
61,"Bachelor",22.3,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Sales","Director",138100,146400,FALSE
22,"Master",3.7,"Male","Male","Asian","Hispanic or Latino",FALSE,"Finance/Accounting","Mid",81100,90300,FALSE
34,"Bachelor",2.3,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"HR","Entry",51600,48000,FALSE
28,"Bachelor",6.4,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Marketing","Entry",51000,46000,FALSE
32,"Master",6.1,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Software","Entry",68500,63700,FALSE
32,"Bachelor",4.8,"Female","Female","Asian","Hispanic or Latino",FALSE,"HR","Entry",51100,49300,FALSE
34,"Bachelor",3.5,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Finance/Accounting","Mid",74200,70900,FALSE
58,"Bachelor",33.9,"Female","Female","White","Hispanic or Latino",FALSE,"Administrative","Director",144900,142400,FALSE
55,"PhD",14.9,"Male","Male","Asian","Hispanic or Latino",FALSE,"Sales","Entry",94300,95400,FALSE
36,"Bachelor",3.8,"Female","Female","White","Hispanic or Latino",FALSE,"Software","Executive",147900,147500,FALSE
58,"Master",21.6,"Female","Female","White","Not Hispanic or Latino",FALSE,"Finance/Accounting","Mid",111200,109000,FALSE
35,"Master",6.5,"Male","Male","White","Not Hispanic or Latino",FALSE,"Marketing","Executive",165500,187100,FALSE
58,"Master",11,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"HR","Executive",182600,180200,FALSE
47,"Master",0.2,"Male","Male","White","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",70000,75300,FALSE
49,"Master",19.6,"Male","Male","White","Not Hispanic or Latino",FALSE,"Finance/Accounting","Executive",185200,206600,FALSE
39,"Bachelor",12.1,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Software","Director",120500,115800,FALSE
38,"Bachelor",15.1,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"HR","Entry",73400,37200,TRUE
60,"Bachelor",30.9,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Finance/Accounting","Mid",110300,100900,FALSE
55,"Bachelor",25.8,"Female","Female","White","Hispanic or Latino",TRUE,"Software","Executive",180600,179800,FALSE
33,"Bachelor",0.6,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Software","Director",104600,111100,FALSE
51,"Master",19.9,"Male","Male","White","Hispanic or Latino",FALSE,"Software","Director",144300,158000,FALSE
56,"Master",37.8,"Female","Female","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Software","Entry",109400,97700,FALSE
41,"Master",20.9,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Finance/Accounting","Mid",111600,115900,FALSE
47,"Master",5.1,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Sales","Entry",69900,72400,FALSE
46,"Master",2,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"HR","Entry",63300,55100,FALSE
29,"PhD",1.1,"Male","Male","Asian","Hispanic or Latino",FALSE,"Software","Entry",63100,68600,FALSE
41,"Bachelor",15,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Administrative","Entry",71400,72900,FALSE
49,"Master",11.5,"Male","Male","White","Not Hispanic or Latino",FALSE,"Finance/Accounting","Entry",81000,81900,FALSE
54,"PhD",33.6,"Male","Male","White","Hispanic or Latino",FALSE,"Marketing","Entry",122300,130800,FALSE
42,"Bachelor",14.8,"Male","Male","White","Hispanic or Latino",FALSE,"Administrative","Entry",67100,75300,FALSE
55,"Bachelor",17.7,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Marketing","Mid",105900,105400,FALSE
26,"Bachelor",2.6,"Male","Male","White","Hispanic or Latino",FALSE,"HR","Mid",77500,88800,FALSE
63,"Bachelor",14.3,"Female","Female","Asian","Hispanic or Latino",FALSE,"Software","Director",131000,130900,FALSE
33,"PhD",10.4,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Software","Director",139400,137900,FALSE
24,"PhD",2.5,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Software","Director",113100,113600,FALSE
39,"Bachelor",3.9,"Did not disclose","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Software","Mid",82500,83900,FALSE
22,"Master",0.7,"Female","Female","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Marketing","Director",108800,108400,FALSE
29,"Master",8.4,"Male","Male","White","Not Hispanic or Latino",FALSE,"HR","Director",117900,129900,FALSE
61,"Master",2.8,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Finance/Accounting","Director",120500,122800,FALSE
51,"Master",18.2,"Female","Female","Asian","Hispanic or Latino",FALSE,"Administrative","Mid",118100,124600,FALSE
41,"Master",3,"Male","Male","White","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",54700,59600,FALSE
55,"Master",35.9,"Female","Female","White","Hispanic or Latino",FALSE,"Finance/Accounting","Executive",203000,212900,FALSE
42,"Bachelor",23,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Sales","Director",137200,137800,FALSE
40,"Bachelor",14.3,"Did not disclose","Female","Black or African American","Hispanic or Latino",FALSE,"Sales","Entry",64900,63600,FALSE
64,"Bachelor",42.7,"Male","Male","Asian","Hispanic or Latino",FALSE,"HR","Executive",210100,237900,FALSE
39,"Bachelor",10.1,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"HR","Mid",91100,88300,FALSE
61,"Bachelor",23.8,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Finance/Accounting","Mid",115600,112100,FALSE
45,"Master",15,"Male","Male","White","Not Hispanic or Latino",FALSE,"Finance/Accounting","Executive",183300,207400,FALSE
63,"Bachelor",0.3,"Male","Male","White","Not Hispanic or Latino",FALSE,"Software","Mid",69400,72200,FALSE
50,"Master",22.7,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Administrative","Mid",104300,108800,FALSE
55,"Bachelor",3.3,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Software","Entry",45700,44300,FALSE
43,"Master",5.2,"Female","Female","Asian","Hispanic or Latino",FALSE,"Software","Entry",62900,59600,FALSE
25,"Master",0.2,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"HR","Mid",71500,75500,FALSE
44,"PhD",4.1,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"HR","Entry",78900,74300,FALSE
38,"Bachelor",0.3,"Male","Male","White","Hispanic or Latino",FALSE,"Marketing","Mid",66600,73800,FALSE
65,"Bachelor",37.8,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"HR","Entry",90400,83900,FALSE
41,"Bachelor",11.3,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Marketing","Executive",155600,153400,FALSE
60,"Bachelor",22.4,"Male","Male","White","Not Hispanic or Latino",FALSE,"Sales","Mid",101200,110100,FALSE
30,"Master",1.3,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Sales","Entry",60500,57700,FALSE
40,"Master",1.5,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Sales","Director",110300,104300,FALSE
42,"Bachelor",0.2,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Software","Entry",57900,50800,FALSE
64,"Bachelor",7.7,"Female","Female","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Software","Mid",86100,82700,FALSE
64,"Master",27.1,"Female","Female","White","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",103800,105600,FALSE
65,"Master",25.4,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Marketing","Director",153900,158400,FALSE
38,"Bachelor",13.8,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Finance/Accounting","Director",123600,138600,FALSE
55,"Bachelor",32.6,"Female","Female","White","Not Hispanic or Latino",FALSE,"HR","Executive",189600,207300,FALSE
28,"Bachelor",1.9,"Female","Female","Asian","Hispanic or Latino",FALSE,"Marketing","Mid",72900,70800,FALSE
25,"Bachelor",4,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Marketing","Entry",45800,44600,FALSE
22,"Bachelor",3.9,"Did not disclose","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Finance/Accounting","Mid",77700,78500,FALSE
49,"Bachelor",15.4,"Male","Male","White","Hispanic or Latino",FALSE,"Software","Executive",162500,82100,TRUE
38,"Bachelor",9.2,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"HR","Mid",86300,84200,FALSE
57,"Bachelor",12.6,"Male","Male","White","Not Hispanic or Latino",FALSE,"Sales","Director",120000,126300,FALSE
55,"Bachelor",12.8,"Female","Female","White","Hispanic or Latino",FALSE,"Administrative","Executive",157900,160800,FALSE
48,"Bachelor",7,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Marketing","Entry",57300,61400,FALSE
50,"PhD",13.3,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Finance/Accounting","Director",148200,150400,FALSE
47,"Bachelor",7.6,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Marketing","Entry",57300,54000,FALSE
42,"Bachelor",8.8,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Sales","Mid",87700,88200,FALSE
61,"Master",28.9,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Administrative","Entry",95900,90900,FALSE
56,"PhD",19.1,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"HR","Executive",198700,189500,FALSE
34,"Master",4.5,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"HR","Entry",57900,52400,FALSE
55,"PhD",1.3,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Marketing","Executive",174300,189800,FALSE
57,"Bachelor",22.4,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"Marketing","Entry",76000,69900,FALSE
62,"Bachelor",22.9,"Male","Male","White","Hispanic or Latino",FALSE,"Software","Mid",102000,112400,FALSE
64,"Bachelor",17.6,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Sales","Director",127600,135100,FALSE
49,"Master",16.6,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Marketing","Director",138200,149000,FALSE
31,"Master",7.3,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"HR","Entry",65900,62000,FALSE
53,"Bachelor",33.6,"Did not disclose","Female","Asian","Not Hispanic or Latino",FALSE,"HR","Executive",194400,213600,FALSE
48,"Master",25.4,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Sales","Director",142600,150300,FALSE
54,"Master",5.8,"Did not disclose","Female","Black or African American","Hispanic or Latino",FALSE,"Administrative","Executive",172000,181600,FALSE
22,"Master",3.2,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Finance/Accounting","Director",112600,104400,FALSE
35,"Bachelor",11.5,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Software","Director",125300,131600,FALSE
53,"Master",16.9,"Male","Male","White","Hispanic or Latino",FALSE,"Marketing","Mid",107500,118800,FALSE
49,"Bachelor",15.4,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Sales","Entry",73900,70200,FALSE
64,"Bachelor",7.4,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Software","Executive",165900,177500,FALSE
53,"Master",13,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Finance/Accounting","Director",130700,137000,FALSE
62,"Bachelor",31.6,"Did not disclose","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Finance/Accounting","Executive",193200,204700,FALSE
51,"Bachelor",22.2,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Administrative","Mid",97400,93500,FALSE
58,"Bachelor",22.2,"Female","Female","White","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",85900,83600,FALSE
55,"Master",35.1,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"HR","Entry",111500,110100,FALSE
62,"Master",6.9,"Female","Female","Asian","Hispanic or Latino",FALSE,"Sales","Director",127400,134800,FALSE
56,"Bachelor",3.6,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Finance/Accounting","Executive",153900,155900,FALSE
45,"Bachelor",22.7,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"HR","Mid",93900,99800,FALSE
65,"Bachelor",36.7,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Software","Director",153600,144700,FALSE
55,"Master",30,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Administrative","Entry",105000,90500,FALSE
45,"Bachelor",9.4,"Female","Female","White","Not Hispanic or Latino",FALSE,"Marketing","Executive",155000,157000,FALSE
49,"Master",7.6,"Male","Male","Asian","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",76200,79000,FALSE
39,"PhD",2,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Finance/Accounting","Entry",80900,78600,FALSE
51,"Bachelor",32.9,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Finance/Accounting","Director",153800,150300,FALSE
43,"Bachelor",8.7,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Marketing","Mid",79900,73100,FALSE
47,"Bachelor",0,"Female","Male","Asian","Not Hispanic or Latino",FALSE,"Marketing","Mid",76300,73500,FALSE
41,"Bachelor",6.2,"Female","Female","Asian","Hispanic or Latino",FALSE,"HR","Mid",69900,72900,FALSE
52,"PhD",25.2,"Female","Female","Black or African American","Hispanic or Latino",TRUE,"HR","Mid",131200,117500,FALSE
61,"Bachelor",9.6,"Did not disclose","Female","Asian","Not Hispanic or Latino",FALSE,"Software","Director",122200,130800,FALSE
51,"Bachelor",10.4,"Male","Male","Asian","Hispanic or Latino",FALSE,"Sales","Entry",71100,76300,FALSE
29,"Bachelor",7.7,"Male","Male","White","Not Hispanic or Latino",FALSE,"HR","Mid",74400,80500,FALSE
46,"Bachelor",16.1,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Sales","Entry",73200,70700,FALSE
59,"Bachelor",31.9,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Marketing","Director",144900,132700,FALSE
56,"Master",5.6,"Female","Female","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Administrative","Entry",73900,63600,FALSE
22,"Bachelor",1.8,"Female","Female","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Finance/Accounting","Mid",77000,73300,FALSE
51,"Bachelor",13.3,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Administrative","Executive",166400,184200,FALSE
25,"Bachelor",5.5,"Female","Female","Asian","Hispanic or Latino",FALSE,"Software","Entry",62000,61800,FALSE
49,"Bachelor",8.4,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Finance/Accounting","Director",110800,104600,FALSE
62,"Master",42.7,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"HR","Director",177300,177400,FALSE
54,"Bachelor",24.9,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Finance/Accounting","Executive",186300,197200,FALSE
64,"Master",30.7,"Male","Male","White","Not Hispanic or Latino",FALSE,"Administrative","Entry",95500,106400,FALSE
27,"Master",6.1,"Female","Female","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"HR","Mid",88100,77300,FALSE
41,"Bachelor",15.7,"Male","Male","White","Hispanic or Latino",FALSE,"Software","Executive",161000,187400,FALSE
35,"Bachelor",13,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"HR","Mid",92700,88800,FALSE
30,"Bachelor",7.7,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Administrative","Entry",66000,67900,FALSE
49,"Master",20.3,"Female","Female","Asian","Hispanic or Latino",FALSE,"Marketing","Mid",96000,91800,FALSE
52,"Bachelor",15.9,"Male","Male","White","Hispanic or Latino",FALSE,"HR","Entry",82400,85100,FALSE
45,"Bachelor",12.6,"Did not disclose","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Software","Director",119800,111500,FALSE
27,"Master",5.1,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"HR","Director",119200,118800,FALSE
65,"Bachelor",21.7,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"Finance/Accounting","Mid",97100,91800,FALSE
